Date,Open,High,Low,Close,Volume
2021-11-17,17496.69,17905.51,16947.74,17356.56,150069863
2021-11-18,17450.59,17943.02,17450.59,17943.02,644028970
2021-11-19,18036.9,18563.86,17871.43,18398.39,964994176
2021-11-22,18537.17,18585.6,18446.99,18495.42,910277199
2021-11-23,18453.24,18948.87,17757.12,18252.74,432811940
2021-11-24,18145.48,18328.29,17963.54,18146.35,391257973
2021-11-25,18107.25,18370.7,17953.24,18216.68,426287381
2021-11-26,18207.19,18770.51,17907.59,18470.91,539691773
2021-11-29,18489.87,18499.46,18081.98,18091.57,1462881849
2021-11-30,18072.32,18072.32,17354.0,17354.0,638349588
2021-12-01,17380.36,17528.76,17205.6,17354.0,254886368
2021-12-02,17354.66,17488.03,17216.79,17350.16,333101761
2021-12-03,17504.03,17632.26,17322.84,17451.06,342303563
2021-12-06,17436.94,17436.94,17266.71,17266.71,770171063
2021-12-07,17351.54,17351.54,16734.77,16734.77,784585532
2021-12-08,16867.13,16869.62,16579.23,16581.71,469088145
2021-12-09,16544.53,16688.97,16325.64,16470.08,397536594
2021-12-10,16583.73,16590.9,16500.57,16507.75,436144939
2021-12-13,16475.9,16688.71,16475.9,16688.71,594336275
2021-12-14,16698.95,16698.95,16381.71,16381.71,376466128
2021-12-15,16404.41,16856.72,16404.41,16856.72,1003972414
2021-12-16,16792.11,16991.08,16536.89,16735.86,626305471
2021-12-17,16772.56,17259.93,16106.04,16593.41,1154418119
2021-12-20,16486.43,17059.29,16486.43,17059.29,809986762
2021-12-21,17054.15,17082.39,16837.51,16865.74,330430556
2021-12-22,16865.02,17098.58,16865.02,17098.58,1373093359
2021-12-23,17184.13,17497.1,16846.28,17159.25,224465926
2021-12-24,17212.29,17499.24,17140.23,17427.18,1056857754
2021-12-27,17428.98,17662.8,17276.59,17510.41,232802354
2021-12-28,17573.19,17776.1,17479.69,17682.61,450298825
2021-12-29,17597.03,17608.76,17351.87,17363.6,583307676
2021-12-30,17430.74,17843.61,17051.77,17464.64,444487851
2021-12-31,17441.09,17826.08,16955.01,17340.0,264734879
2022-01-03,17411.65,17670.88,17080.77,17340.0,177916249
2022-01-04,17320.52,17674.3,17320.52,17674.3,542713745
2022-01-05,17658.95,17882.08,17542.0,17765.13,766110692
2022-01-06,17780.78,17964.62,17560.04,17743.88,446301607
2022-01-07,17803.44,17851.73,17729.98,17778.27,583340262
2022-01-10,17791.04,17813.9,17626.64,17649.5,771658369
2022-01-11,17652.01,17792.62,17487.71,17628.31,620013905
2022-01-12,17627.69,18042.49,17267.74,17682.54,300526848
2022-01-13,17743.17,17855.49,17637.83,17750.15,430877033
2022-01-14,17775.37,17993.44,17526.29,17744.36,286029939
2022-01-17,17754.17,17944.89,17741.49,17932.21,617533061
2022-01-18,18001.64,18104.15,17804.6,17907.11,530190085
2022-01-19,17885.92,17962.99,17409.71,17486.78,1219115603
2022-01-20,17394.21,17854.12,16801.17,17261.08,811000485
2022-01-21,17452.85,17452.85,17086.96,17086.96,976375585
2022-01-24,17105.2,17499.38,16511.8,16905.99,596198464
2022-01-25,16780.06,16983.9,16672.41,16876.26,229965292
2022-01-26,16724.05,16734.9,16483.76,16494.61,706269284
2022-01-27,16479.39,16663.04,16479.39,16663.04,418736961
2022-01-28,16786.09,17062.27,16097.0,16373.18,962861791
2022-01-31,16368.39,16793.0,16368.39,16793.0,1038062993
2022-02-01,16953.4,17302.16,16444.23,16793.0,461846874
2022-02-02,16994.42,17075.53,16860.95,16942.05,692096927
2022-02-03,17012.72,17055.87,16891.27,16934.42,233293237
2022-02-04,16887.43,16923.72,16712.72,16749.0,665864394
2022-02-07,16699.72,16777.36,16690.23,16767.87,365102707
2022-02-08,16629.42,17070.22,16293.65,16734.46,185562534
2022-02-09,16671.17,16763.92,16577.82,16670.58,448513923
2022-02-10,16746.65,17045.28,16351.0,16649.62,422824274
2022-02-11,16693.01,16868.28,16495.01,16670.28,339756810
2022-02-14,16735.93,17042.97,16068.29,16375.33,867987872
2022-02-15,16210.78,16448.16,16152.91,16390.29,270547993
2022-02-16,16471.22,16852.25,16085.65,16466.68,752920177
2022-02-17,16566.22,16566.22,16194.13,16194.13,448380704
2022-02-18,16177.88,16399.1,16094.75,16315.97,419096618
2022-02-21,16361.39,16748.66,16167.27,16554.53,865482336
2022-02-22,16523.79,17136.98,16200.82,16814.0,675842361
2022-02-23,16935.58,17082.58,16465.34,16612.34,191651229
2022-02-24,16612.73,16819.55,16337.52,16544.33,250854657
2022-02-25,16535.4,17077.79,16357.09,16899.48,642102081
2022-02-28,16944.95,17465.0,16944.95,17465.0,1375068230
2022-03-01,17412.24,17562.28,17314.96,17465.0,462030900
2022-03-02,17379.1,17642.1,17144.68,17407.68,304659012
2022-03-03,17451.35,17451.35,17232.11,17232.11,269603049
2022-03-04,17268.25,17342.55,17088.61,17162.91,176650903
2022-03-07,17174.83,17435.77,16832.29,17093.23,456244114
2022-03-08,17066.45,17778.1,16678.82,17390.47,1024442927
2022-03-09,17342.27,17415.75,17309.26,17382.74,296059351
2022-03-10,17510.68,17645.4,17300.92,17435.64,492306373
2022-03-11,17390.04,17473.83,17157.41,17241.2,464793876
2022-03-14,17230.6,17345.99,17200.46,17315.85,262566974
2022-03-15,17381.37,17389.4,17246.11,17254.14,330380934
2022-03-16,17270.61,17270.61,16734.26,16734.26,1440242155
2022-03-17,16723.82,16877.3,16535.08,16688.56,343431810
2022-03-18,16643.63,16764.11,16465.06,16585.53,162577587
2022-03-21,16581.19,16826.98,16396.56,16642.35,378973548
2022-03-22,16683.89,17123.95,16370.33,16810.38,560659984
2022-03-23,16889.89,17055.05,16746.18,16911.35,344777907
2022-03-24,16832.44,17365.32,16611.05,17143.92,1123874347
2022-03-25,17091.96,17368.62,16869.29,17145.96,270432303
2022-03-28,17127.55,17149.68,16736.14,16758.27,708977723
2022-03-29,16782.6,17142.35,16782.6,17142.35,756047723
2022-03-30,17044.24,17620.39,16535.73,17111.87,336824445
2022-03-31,17088.29,18011.25,16180.04,17103.0,361010064
2022-04-01,17163.03,17272.16,16993.87,17103.0,231602783
2022-04-04,17022.86,17517.62,16642.23,17136.98,393089520
2022-04-05,17107.39,17234.1,17048.28,17174.98,309996766
2022-04-06,17041.78,17041.78,16869.42,16869.42,1645782202
2022-04-07,16673.86,16901.58,16610.41,16838.14,315958543
2022-04-08,16819.04,17173.59,16639.17,16993.71,440265687
2022-04-11,16985.52,17065.92,16926.55,17006.95,208640432
2022-04-12,17044.45,17632.8,16339.61,16927.96,250205405
2022-04-13,17072.46,17390.16,16673.91,16991.61,292448845
2022-04-14,17168.82,17373.93,17168.82,17373.93,735002432
2022-04-15,17505.87,17575.66,17372.55,17442.34,482683384
2022-04-18,17338.92,17551.73,17159.71,17372.51,328113054
2022-04-19,17244.37,17386.57,17227.95,17370.15,393519526
2022-04-20,17481.26,17682.75,17056.19,17257.68,931845481
2022-04-21,17290.13,17290.13,17024.45,17024.45,388398879
2022-04-22,16988.12,17057.85,16954.08,17023.81,181894847
2022-04-25,16989.85,17127.13,16769.05,16906.33,404823230
2022-04-26,16849.46,17004.35,16837.7,16992.59,826821313
2022-04-27,17110.18,17110.18,16785.63,16785.63,399803015
2022-04-28,16750.38,17096.07,16591.75,16937.44,449195966
2022-04-29,17046.26,17078.47,16551.79,16584.0,2333881815
2022-05-02,16633.96,16956.45,16261.51,16584.0,110810141
2022-05-03,16560.79,16742.1,16031.44,16212.74,1387698649
2022-05-04,16310.26,16409.05,15854.28,15953.07,534113333
2022-05-05,15809.9,16135.73,15303.73,15629.56,799841712
2022-05-06,15812.35,15930.74,15703.35,15821.74,731741169
2022-05-09,15679.89,15722.25,15321.9,15364.26,1408999014
2022-05-10,15513.26,16533.3,14519.96,15540.01,585328501
2022-05-11,15508.77,15655.85,15204.24,15351.33,636703792
2022-05-12,15314.2,15643.47,14996.73,15326.01,407163341
2022-05-13,15245.85,15628.68,15132.84,15515.67,623210247
2022-05-16,15565.37,15850.73,15565.37,15850.73,538119149
2022-05-17,16030.91,16539.64,15293.76,15802.49,616518918
2022-05-18,15762.34,15929.68,15304.08,15471.42,569302112
2022-05-19,15435.56,16096.04,14840.02,15500.5,242336207
2022-05-20,15495.66,15600.84,15450.36,15555.54,690936416
2022-05-23,15608.35,15893.76,15431.48,15716.89,1045062836
2022-05-24,15689.71,16244.1,15607.63,16162.02,474779940
2022-05-25,16080.48,16364.51,15592.47,15876.5,562951361
2022-05-26,16038.44,16902.75,15408.27,16272.58,1113031176
2022-05-27,16149.54,16717.55,15451.07,16019.08,1013747175
2022-05-30,15903.09,16055.0,15843.04,15994.94,151110644
2022-05-31,15842.51,17185.42,14437.09,15780.0,494747208
2022-06-01,15888.61,16395.71,15272.89,15780.0,266538176
2022-06-02,15849.37,15923.51,15719.01,15793.15,245530735
2022-06-03,15714.62,16592.95,15348.11,16226.44,1013805793
2022-06-06,16263.6,16424.26,16190.91,16351.56,341922692
2022-06-07,16236.43,16487.68,15436.97,15688.22,1090834432
2022-06-08,15632.7,15775.47,15632.7,15775.47,366656563
2022-06-09,15711.77,16186.11,15634.72,16109.06,605727878
2022-06-10,16356.62,16784.08,15622.45,16049.91,523773666
2022-06-13,16173.16,16703.13,15920.6,16450.58,317846099
2022-06-14,16407.55,17266.7,16105.51,16964.66,464394919
2022-06-15,16987.52,17357.57,16846.95,17217.0,769385050
2022-06-16,17262.08,17499.38,16690.74,16928.04,572645600
2022-06-17,16870.4,17201.02,16559.2,16889.82,554081210
2022-06-20,17086.14,17619.12,17086.14,17619.12,730906049
2022-06-21,17612.23,18111.03,17061.07,17559.87,296107070
2022-06-22,17525.45,17538.95,17409.5,17422.99,142671621
2022-06-23,17568.23,17568.23,16573.04,16573.04,1856609240
2022-06-24,16540.24,17316.93,16540.24,17316.93,2192629617
2022-06-27,17170.28,17465.61,17002.48,17297.81,252700979
2022-06-28,17183.69,17788.34,17183.69,17788.34,1465820433
2022-06-29,17844.08,17902.44,17549.13,17607.48,452727357
2022-06-30,17785.87,17785.87,16929.0,16929.0,912570870
2022-07-01,16984.1,17241.52,16671.57,16929.0,197246382
2022-07-04,16929.08,17055.15,16649.17,16775.25,544312989
2022-07-05,16758.66,17093.44,16555.15,16889.93,629702006
2022-07-06,16873.67,17367.93,16873.67,17367.93,1077457963
2022-07-07,17291.26,17315.68,17111.62,17136.04,622330665
2022-07-08,17058.88,17556.91,16542.58,17040.61,366745655
2022-07-11,17109.33,17122.04,16906.43,16919.15,450099529
2022-07-12,16925.84,17034.98,16852.79,16961.93,213808019
2022-07-13,16855.84,16883.21,16686.36,16713.73,434281249
2022-07-14,16661.24,16715.99,16567.7,16622.44,509959807
2022-07-15,16676.52,17277.91,16051.69,16653.08,217679615
2022-07-18,16656.85,16815.51,16530.04,16688.7,852186302
2022-07-19,16646.31,16761.96,16493.17,16608.81,533275371
2022-07-20,16492.87,16492.87,16130.61,16130.61,745214969
2022-07-21,16101.79,16469.07,16014.14,16381.41,598228561
2022-07-22,16479.93,16863.34,16066.99,16450.41,220701440
2022-07-25,16524.11,16810.71,16524.11,16810.71,836331860
2022-07-26,16713.59,17144.94,16584.03,17015.38,543980492
2022-07-27,17030.34,17286.96,17030.34,17286.96,396202225
2022-07-28,17295.52,17770.19,17295.52,17770.19,1079814956
2022-07-29,17736.86,17917.56,17578.31,17759.0,449520548
2022-08-01,17899.8,18160.7,17498.1,17759.0,409630556
2022-08-02,17743.39,17787.94,17421.28,17465.84,703489503
2022-08-03,17512.32,17658.15,17375.77,17521.6,272382720
2022-08-04,17344.83,17382.32,17182.26,17219.75,1462989762
2022-08-05,17253.35,17253.35,16940.27,16940.27,1268173938
2022-08-08,17045.08,17241.12,16830.3,17026.35,251037026
2022-08-09,17105.64,17624.77,17001.47,17520.6,1117926998
2022-08-10,17432.89,17810.31,16916.92,17294.34,552270137
2022-08-11,17156.02,17296.55,17110.5,17251.02,432410815
2022-08-12,17396.54,17788.24,16889.28,17280.98,172738599
2022-08-15,17239.57,17480.9,17211.17,17452.5,450106088
2022-08-16,17371.17,17784.08,17187.34,17600.24,588057716
2022-08-17,17656.05,17966.02,17613.05,17923.01,579249867
2022-08-18,17882.49,18308.84,17593.66,18020.02,481840474
2022-08-19,18022.66,18096.9,18008.39,18082.64,489743467
2022-08-22,18058.62,18310.15,17938.47,18190.0,286337181
2022-08-23,18226.67,18228.96,18145.63,18147.92,189866721
2022-08-24,18092.01,19280.71,17161.85,18350.55,524826493
2022-08-25,18406.13,18482.42,18016.57,18092.86,341910136
2022-08-26,18066.98,18066.98,17765.55,17765.55,705951491
2022-08-29,17719.38,18020.78,17225.73,17527.13,539403527
2022-08-30,17538.53,17538.53,17239.75,17239.75,546657080
2022-08-31,17275.8,17382.12,16781.68,16888.0,374675756
2022-09-01,16874.95,16922.54,16840.4,16888.0,548349274
2022-09-02,16858.66,16858.66,16481.62,16481.62,762886450
2022-09-05,16520.91,17011.57,16040.94,16531.59,258723732
2022-09-06,16440.03,16822.76,16278.16,16660.88,508942856
2022-09-07,16507.28,16911.05,16507.28,16911.05,1501308626
2022-09-08,16921.27,17262.41,16716.42,17057.56,635387624
2022-09-09,17077.57,17616.18,17077.57,17616.18,1672874341
2022-09-12,17749.06,17749.06,17556.48,17556.48,454439221
2022-09-13,17624.25,17730.94,17485.97,17592.66,162116905
2022-09-14,17549.38,18119.26,17250.51,17820.4,1120955067
2022-09-15,17901.4,18148.15,17770.11,18016.86,430262295
2022-09-16,17997.32,18266.3,17811.28,18080.27,699322638
2022-09-19,17912.67,18041.53,17912.67,18041.53,324770497
2022-09-20,18058.81,18366.1,18058.81,18366.1,1096034707
2022-09-21,18369.94,18472.63,18244.46,18347.16,492398662
2022-09-22,18393.48,19397.12,17791.01,18794.65,796288552
2022-09-23,18821.74,18855.85,18638.01,18672.12,736932027
2022-09-26,18661.31,18778.49,18625.13,18742.31,536709425
2022-09-27,18735.3,18965.07,18177.64,18407.41,569483013
2022-09-28,18473.47,18473.47,17748.11,17748.11,1213043793
2022-09-29,17620.02,18194.45,17227.22,17801.65,500389505
2022-09-30,17826.84,18091.76,17747.09,18012.0,911149204
2022-10-03,18055.31,18526.57,17540.74,18012.0,189047948
2022-10-04,18102.02,18102.02,17887.42,17887.42,497128016
2022-10-05,17878.63,18148.76,17581.02,17851.15,360004174
2022-10-06,17823.61,17991.6,17409.81,17577.8,388945070
2022-10-07,17590.3,17590.3,17147.62,17147.62,480361124
2022-10-10,17143.47,17180.04,17031.62,17068.19,493489211
2022-10-11,17009.59,17331.22,16975.06,17296.69,461158487
2022-10-12,17298.08,17485.62,17177.35,17364.88,406224788
2022-10-13,17333.39,17660.65,17232.84,17560.1,497246468
2022-10-14,17502.13,17756.47,17220.85,17475.19,325368044
2022-10-17,17506.71,18263.01,17052.41,17808.72,445852539
2022-10-18,17739.3,18003.91,17702.97,17967.58,736823570
2022-10-19,17933.73,18499.76,17777.74,18343.76,1564184696
2022-10-20,18420.21,18595.1,18287.68,18462.56,534053795
2022-10-21,18510.91,18510.91,17670.69,17670.69,2313330949
2022-10-24,17807.06,18354.26,17279.58,17826.78,716583532
2022-10-25,17845.98,18012.02,17761.45,17927.49,451398524
2022-10-26,17920.57,18057.72,17842.48,17979.63,388859773
2022-10-27,18005.64,18255.92,18005.64,18255.92,684541603
2022-10-28,18307.78,18566.13,18307.78,18566.13,770376099
2022-10-31,18708.55,18876.76,18589.78,18758.0,707932256
2022-11-01,18778.27,18866.52,18669.75,18758.0,303832928
2022-11-02,18708.25,19012.08,18603.43,18907.26,647285567
2022-11-03,18860.89,18860.89,18154.38,18154.38,1086452736
2022-11-04,18233.36,18264.54,17872.28,17903.46,436993838
2022-11-07,17999.74,18131.31,17732.71,17864.28,268445997
2022-11-08,17786.84,17786.84,17401.13,17401.13,1349100653
2022-11-09,17456.21,17456.21,17190.31,17190.31,742319725
2022-11-10,17151.7,17356.2,17006.47,17210.97,224783911
2022-11-11,17267.36,17376.98,17267.36,17376.98,402386372
2022-11-14,17354.64,17516.79,17354.64,17516.79,311728337
2022-11-15,17485.61,17843.97,17447.92,17806.27,484069611
2022-11-16,17686.99,17896.34,17603.49,17812.84,249647616
2022-11-17,17746.05,18220.03,17605.87,18079.84,867921562
2022-11-18,18124.52,18291.44,18064.97,18231.9,463770420
2022-11-21,18240.81,18522.5,18111.04,18392.73,307547681
2022-11-22,18318.89,18761.4,18072.09,18514.59,653547003
2022-11-23,18598.86,19561.07,17475.66,18437.87,247993525
2022-11-24,18467.96,18930.14,18347.14,18809.32,1280098630
2022-11-25,18812.65,20028.54,18812.65,20028.54,4008973130
2022-11-28,20122.81,20122.81,19226.51,19226.51,925107811
2022-11-29,19033.65,19033.65,18433.83,18433.83,881654411
2022-11-30,18330.2,18355.51,18079.69,18105.0,786168630
2022-12-01,18110.64,18601.37,17614.27,18105.0,449453215
2022-12-02,18072.41,18107.03,17920.3,17954.93,621340157
2022-12-05,17913.4,17931.29,17742.12,17760.01,723369163
2022-12-06,17795.9,17908.38,17721.7,17834.18,487874662
2022-12-07,17722.57,17838.3,17389.99,17505.72,920877284
2022-12-08,17461.49,18031.66,16900.25,17470.42,790159087
2022-12-09,17415.03,17687.6,17089.56,17362.13,701794294
2022-12-12,17328.85,17470.01,17285.48,17426.64,621282920
2022-12-13,17310.07,17341.19,17262.14,17293.27,597776495
2022-12-14,17407.34,18042.74,17281.21,17916.62,946233371
2022-12-15,18052.9,18205.17,17538.22,17690.49,435509428
2022-12-16,17719.94,17962.73,17660.22,17903.01,420295777
2022-12-19,17885.76,18002.4,17623.29,17739.93,470774693
2022-12-20,17745.35,18196.07,17738.1,18188.83,996621799
2022-12-21,18145.57,18600.82,17992.65,18447.89,619674468
2022-12-22,18413.21,18413.21,18191.43,18191.43,735408753
2022-12-23,18134.51,18341.81,17354.88,17562.18,1073270629
2022-12-26,17684.74,18057.83,17385.6,17758.69,575258119
2022-12-27,17721.93,17946.59,17463.47,17688.14,381662830
2022-12-28,17675.27,18057.07,17675.27,18057.07,563509470
2022-12-29,17859.06,18347.64,17497.66,17986.24,243764257
2022-12-30,18050.22,18050.22,17604.0,17604.0,2136378333
2023-01-02,17567.43,17746.62,17424.8,17604.0,185229929
2023-01-03,17654.3,17864.8,17587.82,17798.31,524133020
2023-01-04,17840.72,17969.68,17649.36,17778.32,147178111
2023-01-05,17751.73,17758.5,17617.22,17623.98,628530475
2023-01-06,17727.47,17900.09,17482.61,17655.24,312927047
2023-01-09,17659.56,18702.09,16368.89,17411.42,697399153
2023-01-10,17422.42,18322.21,16605.42,17505.21,363927229
2023-01-11,17555.56,18055.68,17436.97,17937.09,732067950
2023-01-12,17901.55,18089.41,17718.09,17905.95,533423199
2023-01-13,17912.02,17912.02,17625.76,17625.76,580494840
2023-01-16,17727.64,17879.92,17488.2,17640.48,391131116
2023-01-17,17686.29,17686.29,17240.91,17240.91,506104929
2023-01-18,17225.77,17497.82,17004.75,17276.8,250107154
2023-01-19,17138.25,17707.47,16825.92,17395.14,267557252
2023-01-20,17389.97,17563.22,17099.21,17272.46,338641509
2023-01-23,17240.36,17503.51,17240.36,17503.51,970562115
2023-01-24,17555.72,17975.0,17383.31,17802.59,784204023
2023-01-25,17795.68,17946.94,17761.85,17913.11,269523796
2023-01-26,17855.93,18469.88,17855.93,18469.88,1258624634
2023-01-27,18471.04,18471.04,17894.73,17894.73,1392012253
2023-01-30,17836.15,17872.94,17433.92,17470.71,913456631
2023-01-31,17586.49,17586.49,17303.0,17303.0,239252014
2023-02-01,17173.28,17388.46,17087.81,17303.0,165035585
2023-02-02,17247.24,17513.79,17143.41,17409.96,392212213
2023-02-03,17425.94,17845.99,17248.02,17668.06,626240681
2023-02-06,17683.23,17785.4,17504.05,17606.22,403711087
2023-02-07,17643.37,17759.14,17471.81,17587.57,269560223
2023-02-08,17666.54,17666.54,17488.72,17488.72,320497063
2023-02-09,17596.93,18038.63,17596.93,18038.63,1472278052
2023-02-10,17869.69,18211.67,17575.37,17917.35,702674012
2023-02-13,17860.16,17892.17,17669.47,17701.48,954515340
2023-02-14,17669.32,17954.72,17607.79,17893.19,692850685
2023-02-15,17884.8,18235.77,17430.73,17781.7,685519633
2023-02-16,17876.72,18040.63,17789.15,17953.07,835286128
2023-02-17,17773.37,17834.2,17751.7,17812.54,311936034
2023-02-20,17694.25,17958.08,17652.76,17916.59,379328711
2023-02-21,18029.38,18328.14,17655.56,17954.32,266173733
2023-02-22,17950.29,17950.29,16754.54,16754.54,2403004286
2023-02-23,16829.85,17315.25,16559.67,17045.07,529898364
2023-02-24,16928.7,17341.99,16502.74,16916.03,572001480
2023-02-27,16976.88,17233.42,16976.88,17233.42,813059469
2023-02-28,17247.75,17820.07,16787.68,17360.0,696585947
2023-03-01,17385.16,17454.06,17291.09,17360.0,337277337
2023-03-02,17344.36,17863.4,17344.36,17863.4,961521637
2023-03-03,17847.75,18862.9,17025.47,18040.61,324873067
2023-03-06,18019.7,18297.62,17644.14,17922.05,493988438
2023-03-07,17784.59,17784.59,17405.4,17405.4,1519349331
2023-03-08,17364.04,17901.89,17059.38,17597.23,554338706
2023-03-09,17542.47,17817.35,17481.55,17756.43,247129259
2023-03-10,17699.48,17982.09,17699.48,17982.09,447886943
2023-03-13,17888.61,17910.39,17758.36,17780.14,648906391
2023-03-14,17853.29,18077.1,17668.17,17891.98,420928778
2023-03-15,17878.78,17887.5,17624.64,17633.36,786068876
2023-03-16,17434.08,17735.36,17434.08,17735.36,501035938
2023-03-17,17771.48,18172.43,17771.48,18172.43,742948530
2023-03-20,18136.63,18271.7,18088.53,18223.6,418339321
2023-03-21,18357.77,18429.57,17959.62,18031.42,490834626
2023-03-22,17915.7,18326.36,17577.67,17988.33,637382873
2023-03-23,18023.24,18023.24,17750.0,17750.0,2187243927
2023-03-24,17650.98,17800.48,17545.19,17694.69,334340585
2023-03-27,17664.68,18086.27,17505.04,17926.62,528190391
2023-03-28,17819.63,18174.26,17450.83,17805.46,864697319
2023-03-29,17788.26,18344.27,17441.3,17997.31,758529902
2023-03-30,18018.56,18329.75,17791.09,18102.28,568245904
2023-03-31,18154.25,18338.83,17880.42,18065.0,612916582
2023-04-03,18162.96,18629.03,17598.93,18065.0,349514880
2023-04-04,18114.63,18229.33,17934.5,18049.2,242272814
2023-04-05,18048.11,18409.42,17379.72,17741.03,676098454
2023-04-06,17739.33,17807.68,17406.33,17474.68,1156594880
2023-04-07,17555.94,17715.68,17450.47,17610.21,701981187
2023-04-10,17475.44,17698.88,17475.44,17698.88,642908704
2023-04-11,17753.14,18258.72,17704.63,18210.21,694451635
2023-04-12,18364.38,18364.38,18041.3,18041.3,357108480
2023-04-13,18050.45,18134.44,17564.35,17648.34,723412670
2023-04-14,17549.98,17987.59,17184.48,17622.08,317175924
2023-04-17,17592.23,17759.86,17414.17,17581.8,492052344
2023-04-18,17470.17,17952.46,17470.17,17952.46,1160448172
2023-04-19,17910.77,18041.54,17817.24,17948.02,386169611
2023-04-20,17858.4,18166.95,17714.47,18023.03,814686833
2023-04-21,18016.75,18256.48,17667.05,17906.78,381995377
2023-04-24,17866.52,17964.14,17740.27,17837.89,205248471
2023-04-25,17939.27,18080.58,17886.31,18027.63,776484370
2023-04-26,18133.68,18374.97,17897.85,18139.14,595119321
2023-04-27,18126.25,18126.25,17868.4,17868.4,767978583
2023-04-28,17868.74,18535.0,17868.74,18535.0,1451538173
2023-05-01,18554.03,18799.17,18289.86,18535.0,243024455
2023-05-02,18429.23,18508.27,18393.24,18472.28,265148409
2023-05-03,18569.27,18595.71,18454.01,18480.45,120838363
2023-05-04,18469.36,18813.63,18469.36,18813.63,351693679
2023-05-05,18690.38,18867.97,18319.13,18496.72,718485260
2023-05-08,18546.89,18642.67,18196.76,18292.55,457709666
2023-05-09,18260.18,18491.65,18260.18,18491.65,570677182
2023-05-10,18429.14,18549.97,18429.14,18549.97,519640880
2023-05-11,18480.86,18709.87,18314.4,18543.4,232847703
2023-05-12,18532.85,19185.47,18532.85,19185.47,886209027
2023-05-15,19361.57,19390.09,19156.7,19185.22,304866000
2023-05-16,19270.37,19624.47,19001.09,19355.2,400771225
2023-05-17,19248.86,19248.86,18988.02,18988.02,719317740
2023-05-18,18955.25,19172.33,18919.09,19136.17,357978721
2023-05-19,19179.8,19205.1,19109.31,19134.61,268962618
2023-05-22,19073.45,19073.45,18203.23,18203.23,862973769
2023-05-23,18242.48,18242.48,17732.17,17732.17,1069853234
2023-05-24,17750.92,18041.96,17468.49,17759.53,265399854
2023-05-25,17815.97,18051.16,17784.3,18019.48,915399428
2023-05-26,17972.52,18321.89,17972.52,18321.89,1146240134
2023-05-29,18373.18,18676.17,18021.83,18324.82,231652621
2023-05-30,18134.77,18630.93,17811.84,18308.01,269423077
2023-05-31,18275.85,18935.0,18275.85,18935.0,1925449829
2023-06-01,18821.76,19064.66,18692.1,18935.0,166022708
2023-06-02,18979.56,19313.71,18979.56,19313.71,349107740
2023-06-05,19447.6,20043.28,19092.45,19688.13,716862712
2023-06-06,19742.87,19742.87,19466.89,19466.89,372967797
2023-06-07,19456.16,19685.3,19223.1,19452.25,204729471
2023-06-08,19577.8,19828.17,19191.71,19442.07,198653100
2023-06-09,19405.72,19607.05,19269.24,19470.57,315048373
2023-06-12,19420.65,19749.16,19373.66,19702.18,739445759
2023-06-13,19739.29,19946.53,19637.75,19844.99,174661827
2023-06-14,19917.61,20276.26,19917.61,20276.26,1080138676
2023-06-15,20174.67,20374.86,19857.95,20058.14,427279164
2023-06-16,20170.08,20325.87,20040.08,20195.87,494405966
2023-06-19,20194.73,20680.43,19932.96,20418.67,642062638
2023-06-20,20464.62,20464.62,20239.84,20239.84,557738260
2023-06-21,20071.97,20368.7,20035.08,20331.81,420385625
2023-06-22,20281.44,20281.44,19425.68,19425.68,1782995553
2023-06-23,19422.51,19819.01,19422.51,19819.01,1003633296
2023-06-26,19839.85,19932.42,19493.52,19586.08,575166851
2023-06-27,19540.74,19540.74,19165.42,19165.42,769583184
2023-06-28,19157.86,19181.61,18719.67,18743.42,553290761
2023-06-29,18656.82,19437.8,18656.82,19437.8,1199668920
2023-06-30,19460.08,19753.0,19460.08,19753.0,632973721
2023-07-03,19852.13,19872.68,19732.45,19753.0,173488194
2023-07-04,19676.98,19817.96,19328.45,19469.43,1171839516
2023-07-05,19516.33,19602.61,19290.79,19377.08,596006892
2023-07-06,19262.8,19332.3,19163.8,19233.3,275084009
2023-07-07,19129.44,19872.42,18652.64,19395.62,584567114
2023-07-10,19434.8,19511.85,19416.2,19493.25,283103036
2023-07-11,19552.95,19948.2,19495.55,19890.81,628085508
2023-07-12,19946.09,20495.75,19533.43,20083.1,351176097
2023-07-13,20202.92,20202.92,19714.49,19714.49,769488234
2023-07-14,19727.48,19727.48,19264.62,19264.62,1667230393
2023-07-17,19263.94,19474.95,19074.81,19285.82,404159961
2023-07-18,19381.01,19691.47,19107.63,19418.09,385911451
2023-07-19,19594.61,19721.45,19435.91,19562.75,530676676
2023-07-20,19662.61,19992.6,19111.85,19441.83,274973109
2023-07-21,19546.47,20392.43,19134.54,19980.5,1109769611
2023-07-24,19981.45,20157.35,19791.32,19967.22,114507263
2023-07-25,19902.81,20159.8,19699.1,19956.08,425292526
2023-07-26,20005.38,20048.8,19837.2,19880.62,444020489
2023-07-27,19930.92,20048.12,19125.85,19243.06,1456389907
2023-07-28,19417.66,19419.09,19293.69,19295.12,178169779
2023-07-31,19233.77,19674.0,19233.77,19674.0,1189481432
2023-08-01,19763.56,19977.54,19460.01,19674.0,258984875
2023-08-02,19626.57,19728.26,19602.24,19703.93,318847461
2023-08-03,19635.33,19892.69,19546.48,19803.84,558485963
2023-08-04,19809.01,19907.07,19572.58,19670.64,838713763
2023-08-07,19546.26,20213.53,19546.26,20213.53,775161729
